"drugID"	"drug_name"	"status"	"Swiss_target_ID"	"target_name"	"gene_symbol"	"target_organism"	"drug_action"
"DB04013"	"1-Deoxy-1-Methoxycarbamido-Beta-D-Gluco-2-Heptulopyranosonamide"	"experimental"	"P11217"	"Glycogen phosphorylase, muscle form"	"PYGM"	NA	"Humans"
"DB04014"	"Alsterpaullone"	"experimental"	"Q00535"	"Cyclin-dependent-like kinase 5"	"CDK5"	NA	"Humans"
"DB04014"	"Alsterpaullone"	"experimental"	"P06493"	"Cyclin-dependent kinase 1"	"CDK1"	"inhibitor"	"Humans"
"DB04014"	"Alsterpaullone"	"experimental"	"P49841"	"Glycogen synthase kinase-3 beta"	"GSK3B"	NA	"Humans"
"DB04015"	"Methionine Phosphinate"	"experimental"	"P00959"	"Methionine--tRNA ligase"	"metG"	NA	"Escherichia coli (strain K12)"
"DB04015"	"Methionine Phosphinate"	"experimental"	"P0AE18"	"Methionine aminopeptidase"	"map"	NA	"Escherichia coli (strain K12)"
"DB04016"	"2-[3-({Methyl[1-(2-Naphthoyl)Piperidin-4-Yl]Amino}Carbonyl)-2-Naphthyl]-1-(1-Naphthyl)-2-Oxoethylphosphonic Acid"	"experimental"	"P08311"	"Cathepsin G"	"CTSG"	NA	"Humans"
"DB04016"	"2-[3-({Methyl[1-(2-Naphthoyl)Piperidin-4-Yl]Amino}Carbonyl)-2-Naphthyl]-1-(1-Naphthyl)-2-Oxoethylphosphonic Acid"	"experimental"	"P23946"	"Chymase"	"CMA1"	NA	"Humans"
"DB04017"	"Clorgiline"	"experimental"	"P21397"	"Amine oxidase [flavin-containing] A"	"MAOA"	NA	"Humans"
"DB04018"	"S-Isopropyl-Isothiourea"	"experimental"	"P29474"	"Nitric oxide synthase, endothelial"	"NOS3"	NA	"Humans"
"DB04020"	"4-(2-{[4-{[3-(4-Chlorophenyl)Propyl]Sulfanyl}-6-(1-Piperazinyl)-1,3,5-Triazin-2-Yl]Amino}Ethyl)Phenol"	"experimental"	"Q92731"	"Estrogen receptor beta"	"ESR2"	NA	"Humans"
"DB04021"	"MF268"	"experimental"	"P22303"	"Acetylcholinesterase"	"ACHE"	NA	"Humans"
"DB04022"	"Guanosine-5',3'-Tetraphosphate"	"experimental"	"P42085"	"Xanthine phosphoribosyltransferase"	"xpt"	NA	"Bacillus subtilis (strain 168)"
"DB04022"	"Guanosine-5',3'-Tetraphosphate"	"experimental"	"P20964"	"GTPase Obg"	"obg"	NA	"Bacillus subtilis (strain 168)"
"DB04023"	"Guanosine 5'-(Trihydrogen Diphosphate), P'-D-Mannopyranosyl Ester"	"experimental"	"P11759"	"GDP-mannose 6-dehydrogenase"	"algD"	NA	"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)"
"DB04024"	"N'-L-Seryl-3'-Amino-(3'-Deoxy)-Adenosine"	"experimental"	"P0A8M5"	"Threonine--tRNA ligase"	"thrS"	NA	"Shigella flexneri"
"DB04026"	"Pseudotropine"	"experimental"	NA	NA	NA	NA	NA
"DB04027"	"D-Arginine"	"experimental"	"P06732"	"Creatine kinase M-type"	"CKM"	NA	"Humans"
"DB04028"	"Tyvelose"	"experimental"	"P12528"	"Tail fiber protein"	"9"	NA	"Enterobacteria phage P22"
"DB04029"	"Phenylalanine Amide"	"experimental"	"P08617"	"Genome polyprotein"	""	NA	""
"DB04029"	"Phenylalanine Amide"	"experimental"	"P13901"	"Genome polyprotein"	""	NA	"HHAV"
"DB04029"	"Phenylalanine Amide"	"experimental"	"Q9LCC8"	"D-Amino acid amidase"	"daaA"	NA	"Ochrobactrum anthropi"
"DB04030"	"1,3,4,9-Tetrahydro-2-(Hydroxybenzoyl)-9-[(4-Hydroxyphenyl)Methyl]-6-Methoxy-2h-Pyrido[3,4-B]Indole"	"experimental"	"P0AEK4"	"Enoyl-[acyl-carrier-protein] reductase [NADH] FabI"	"fabI"	NA	"Escherichia coli (strain K12)"
"DB04031"	"Serine vanadate"	"experimental"	"P00634"	"Alkaline phosphatase"	"phoA"	NA	"Escherichia coli (strain K12)"
"DB04032"	"Adamantane-1-Carboxylic Acid-5-Dimethylamino-Naphthalene-1-Sulfonylamino-Butyl-Amide"	"experimental"	"P00183"	"Camphor 5-monooxygenase"	"camC"	NA	"Pseudomonas putida"
"DB04033"	"Z-Ala Prolinal"	"experimental"	"Q9X5N2"	"Prolyl endopeptidase Pep"	"pep"	NA	"Myxococcus xanthus"
"DB04034"	"Ribulose-5-Phosphate"	"experimental"	"P39304"	"3-keto-L-gulonate-6-phosphate decarboxylase UlaD"	"ulaD"	NA	"Escherichia coli (strain K12)"
"DB04035"	"Pinacol[[2-Amino-Alpha-(1-Carboxy-1-Methylethoxyimino)-4-Thiazoleacetyl]Amino]Methaneboronate"	"experimental"	NA	NA	NA	NA	"Escherichia coli"
"DB04035"	"Pinacol[[2-Amino-Alpha-(1-Carboxy-1-Methylethoxyimino)-4-Thiazoleacetyl]Amino]Methaneboronate"	"experimental"	"P00811"	"Beta-lactamase"	"ampC"	NA	"Escherichia coli (strain K12)"
"DB04035"	"Pinacol[[2-Amino-Alpha-(1-Carboxy-1-Methylethoxyimino)-4-Thiazoleacetyl]Amino]Methaneboronate"	"experimental"	"P62593"	"Beta-lactamase TEM"	"bla"	NA	"Escherichia coli"
"DB04036"	"Coenzyme a Persulfide"	"experimental"	"P26440"	"Isovaleryl-CoA dehydrogenase, mitochondrial"	"IVD"	NA	"Humans"
"DB04037"	"N,N-Bis(4-Chlorobenzyl)-1h-1,2,3,4-Tetraazol-5-Amine"	"experimental"	"P62594"	"Beta-lactamase TEM"	"bla"	NA	"Salmonella typhi"
"DB04037"	"N,N-Bis(4-Chlorobenzyl)-1h-1,2,3,4-Tetraazol-5-Amine"	"experimental"	"P62593"	"Beta-lactamase TEM"	"bla"	NA	"Escherichia coli"
"DB04038"	"Ergosterol"	"approved, experimental"	NA	NA	NA	NA	NA
"DB04039"	"3-Oxo-Pentadecanoic Acid"	"experimental"	"P06971"	"Ferrichrome-iron receptor"	"fhuA"	NA	"Escherichia coli (strain K12)"
"DB04039"	"3-Oxo-Pentadecanoic Acid"	"experimental"	"P06129"	"Vitamin B12 transporter BtuB"	"btuB"	NA	"Escherichia coli (strain K12)"
"DB04039"	"3-Oxo-Pentadecanoic Acid"	"experimental"	"P00646"	"Colicin-E3"	"ceaC"	NA	"Escherichia coli"
"DB04040"	"N-(2-Morpholin-4-Yl-1-Morpholin-4-Ylmethyl-Ethyl)-3-Nitro-5-(3,4,5-Trihydroxy-6-Hydroxymethyl-Tetrahydro-Pyran-2-Yloxy)-Benzamide"	"experimental"	"P32890"	"Heat-labile enterotoxin B chain"	"eltB"	NA	"Escherichia coli"
"DB04041"	"Nitrocefin Acyl-Serine"	"experimental"	"P07944"	"Beta-lactam-inducible penicillin-binding protein"	"pbp"	NA	"Staphylococcus aureus"
"DB04042"	"2-[4-(Hydroxy-Methoxy-Methyl)-Benzyl]-7-(4-Hydroxymethyl-Benzyl)-1,1-Dioxo-3,6-Bis-Phenoxymethyl-1lambda6-[1,2,7]Thiadiazepane-4,5-Diol"	"experimental"	"P03366"	"Gag-Pol polyprotein"	"gag-pol"	NA	""
"DB04043"	"Carboxymycobactin T"	"experimental"	"P80188"	"Neutrophil gelatinase-associated lipocalin"	"LCN2"	NA	"Humans"
"DB04044"	"4-{2-[(3-Nitrobenzoyl)Amino]Phenoxy}Phthalic Acid"	"experimental"	"P11217"	"Glycogen phosphorylase, muscle form"	"PYGM"	NA	"Humans"
"DB04045"	"Methylmalonyl-Coenzyme A"	"experimental"	"Q8GBW6"	"Methylmalonyl-CoA carboxyltransferase 12S subunit"	""	NA	"Propionibacterium freudenreichii subsp. shermanii"
"DB04046"	"Methyl beta-galactoside"	"experimental"	NA	NA	NA	NA	NA
"DB04047"	"[Pterin-6-Yl Methanyl]-Phosphonophosphate"	"experimental"	"Q81VW8"	"Dihydropteroate synthase"	"folP"	NA	"Bacillus anthracis"
"DB04047"	"[Pterin-6-Yl Methanyl]-Phosphonophosphate"	"experimental"	"P26281"	"2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase"	"folK"	NA	"Escherichia coli (strain K12)"
"DB04048"	"N-Carbamoyl-Alanine"	"experimental"	"P32119"	"Peroxiredoxin-2"	"PRDX2"	NA	"Humans"
"DB04049"	"Coelenteramide"	"experimental"	NA	NA	NA	NA	NA
"DB04050"	"N-Propyl Isocyanide"	"experimental"	"P02144"	"Myoglobin"	"MB"	NA	"Humans"
"DB04051"	"5-Phenylvaleric Acid"	"experimental"	"P95468"	"Aromatic-amino-acid aminotransferase"	"tyrB"	NA	"Paracoccus denitrificans"
"DB04052"	"3,4-Dimethylphenol"	"experimental"	"Q05603"	"Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase"	"cobT"	NA	"Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)"
"DB04053"	"Hypophosphite"	"experimental"	"P52197"	"Thiosulfate sulfurtransferase"	"rhdA"	NA	"Azotobacter vinelandii"
"DB04054"	"9-Butyl-8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine"	"experimental"	"P07900"	"Heat shock protein HSP 90-alpha"	"HSP90AA1"	NA	"Humans"
"DB04055"	"2,3-Dicarboxy-4-(2-Chloro-Phenyl)-1-Ethyl-5-Isopropoxycarbonyl-6-Methyl-Pyridinium"	"experimental"	"P11217"	"Glycogen phosphorylase, muscle form"	"PYGM"	NA	"Humans"
"DB04057"	"Beta-Dadf, Msa, Multisubstrate Adduct Inhibitor"	"experimental"	"P31939"	"Bifunctional purine biosynthesis protein PURH"	"ATIC"	NA	"Humans"
"DB04058"	"D-[(Amino)Carbonyl]Phenylalanine"	"experimental"	"P60327"	"N-carbamoyl-D-amino acid hydrolase"	""	NA	"Agrobacterium sp. (strain KNK712)"
"DB04058"	"D-[(Amino)Carbonyl]Phenylalanine"	"experimental"	"P15085"	"Carboxypeptidase A1"	"CPA1"	NA	"Humans"
"DB04059"	"8-(Pyrimidin-2-Ylamino)Naphthalene-2-Carboximidamide"	"experimental"	"P00749"	"Urokinase-type plasminogen activator"	"PLAU"	NA	"Humans"
"DB04060"	"(5-Methyl-6-Oxo-1,6-Dihydro-Pyridin-3-Yl)-1,2-Dideoxy-Ribofuranose-5-Monophosphate"	"experimental"	NA	NA	NA	NA	NA
"DB04061"	"Alpha-Amino-2-Indanacetic Acid"	"experimental"	NA	NA	NA	NA	NA
"DB04062"	"Beta-D-Fucose"	"experimental"	"P0A9E0"	"Arabinose operon regulatory protein"	"araC"	NA	"Escherichia coli (strain K12)"
"DB04062"	"Beta-D-Fucose"	"experimental"	"P02924"	"L-arabinose-binding periplasmic protein"	"araF"	NA	"Escherichia coli (strain K12)"
"DB04063"	"2-Methylleucine"	"experimental"	"P0AB80"	"Branched-chain-amino-acid aminotransferase"	"ilvE"	NA	"Escherichia coli (strain K12)"
"DB04064"	"Nogalaviketone"	"experimental"	"Q9RN59"	"Nogalonic acid methyl ester cyclase"	"snoaL"	NA	"Streptomyces nogalater"
"DB04065"	"N-Cyclopentyl-N-Cyclobutylformamide"	"experimental"	"P07327"	"Alcohol dehydrogenase 1A"	"ADH1A"	NA	"Humans"
"DB04066"	"para-Coumaric Acid"	"experimental"	"Q9X2W8"	"PPH"	"pph"	NA	"Rhodospirillum centenum"
"DB04066"	"para-Coumaric Acid"	"experimental"	"P16113"	"Photoactive yellow protein"	"pyp"	NA	"Halorhodospira halophila"
"DB04066"	"para-Coumaric Acid"	"experimental"	"Q14914"	"Prostaglandin reductase 1"	"PTGR1"	NA	"Humans"
"DB04066"	"para-Coumaric Acid"	"experimental"	"Q3IWB0"	"Tyrosine ammonia-lyase"	"hutH"	NA	"Rhodobacter sphaeroides (strain ATCC 17023 / 2.4.1 / NCIB 8253 / DSM 158)"
"DB04067"	"4-Hydroxybenzyl Coenzyme A"	"experimental"	"Q04416"	"4-hydroxybenzoyl-CoA thioesterase"	"fcbC"	NA	"Arthrobacter sp."
"DB04067"	"4-Hydroxybenzyl Coenzyme A"	"experimental"	"P56653"	"4-hydroxybenzoyl-CoA thioesterase"	""	NA	"Pseudomonas sp. (strain CBS-3)"
"DB04068"	"Fudp"	"experimental"	"P15531"	"Nucleoside diphosphate kinase A"	"NME1"	NA	"Humans"
"DB04069"	"5,6-Dihydro-Benzo[H]Cinnolin-3-Ylamine"	"experimental"	"P53355"	"Death-associated protein kinase 1"	"DAPK1"	NA	"Humans"
"DB04070"	"6-Deoxyerythronolide B"	"experimental"	"Q00441"	"6-deoxyerythronolide B hydroxylase"	"eryF"	NA	"Saccharopolyspora erythraea (strain NRRL 23338)"
"DB04071"	"Cpad"	"experimental"	"P00326"	"Alcohol dehydrogenase 1C"	"ADH1C"	NA	"Humans"
"DB04072"	"Alpha-Methylisocitric Acid"	"experimental"	"Q99798"	"Aconitate hydratase, mitochondrial"	"ACO2"	NA	"Humans"
"DB04073"	"N-{3-[4-(3-aminopropyl)piperazin-1-yl]propyl}-3-(beta-D-galactopyranosyloxy)-5-nitrobenzamide"	"experimental"	"P01556"	"Cholera enterotoxin subunit B"	"ctxB"	NA	"Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)"
"DB04074"	"alpha-Ketoisovalerate"	"experimental"	"Q9JZW6"	"3-methyl-2-oxobutanoate hydroxymethyltransferase"	"panB"	NA	"Neisseria meningitidis serogroup B (strain MC58)"
"DB04074"	"alpha-Ketoisovalerate"	"experimental"	"P18548"	"Deacetoxycephalosporin C synthase"	"cefE"	NA	"Streptomyces clavuligerus (strain ATCC 27064 / DSM 738 / JCM 4710 / NBRC 13307 / NCIMB 12785 / NRRL 3585 / VKM Ac-602)"
"DB04074"	"alpha-Ketoisovalerate"	"experimental"	"P9WQB3"	"2-isopropylmalate synthase"	"leuA"	NA	"Mycobacterium tuberculosis"
"DB04074"	"alpha-Ketoisovalerate"	"experimental"	"O15382"	"Branched-chain-amino-acid aminotransferase, mitochondrial"	"BCAT2"	NA	"Humans"
"DB04075"	"N-Acetyl-L-Glutamate"	"experimental"	"P0A6C8"	"Acetylglutamate kinase"	"argB"	NA	"Escherichia coli (strain K12)"
"DB04075"	"N-Acetyl-L-Glutamate"	"experimental"	"Q9HTN2"	"Acetylglutamate kinase"	"argB"	NA	"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)"
"DB04076"	"Hypoxanthine"	"experimental"	"P00491"	"Purine nucleoside phosphorylase"	"PNP"	NA	"Humans"
"DB04079"	"Heptane-1,2,3-Triol"	"experimental"	"P02974"	"Fimbrial protein"	"pilE1"	NA	"Neisseria gonorrhoeae"
"DB04079"	"Heptane-1,2,3-Triol"	"experimental"	"P13036"	"Fe(3+) dicitrate transport protein FecA"	"fecA"	NA	"Escherichia coli (strain K12)"
"DB04079"	"Heptane-1,2,3-Triol"	"experimental"	"P08100"	"Rhodopsin"	"RHO"	NA	"Humans"
"DB04080"	"RU78191"	"experimental"	"P12931"	"Proto-oncogene tyrosine-protein kinase Src"	"SRC"	NA	"Humans"
"DB04081"	"(4s-Trans)-4-(Methylamino)-5,6-Dihydro-6-Methyl-4h-Thieno(2,3-B)Thiopyran-2-Sulfonamide-7,7-Dioxide"	"experimental"	"P00918"	"Carbonic anhydrase 2"	"CA2"	NA	"Humans"
"DB04082"	"Decyloxy-Methanol"	"experimental"	"P0A808"	"Ribosome-recycling factor"	"frr"	NA	"Shigella flexneri"
"DB04082"	"Decyloxy-Methanol"	"experimental"	"P0A805"	"Ribosome-recycling factor"	"frr"	NA	"Escherichia coli (strain K12)"
"DB04083"	"N'-Pyridoxyl-Lysine-5'-Monophosphate"	"experimental"	"P83786"	"Aspartate aminotransferase"	""	NA	"Thermus thermophilus"
"DB04083"	"N'-Pyridoxyl-Lysine-5'-Monophosphate"	"experimental"	"Q9X266"	"L-allo-threonine aldolase"	""	NA	"Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)"
"DB04083"	"N'-Pyridoxyl-Lysine-5'-Monophosphate"	"experimental"	"P13254"	"Methionine gamma-lyase"	"mdeA"	NA	"Pseudomonas putida"
"DB04083"	"N'-Pyridoxyl-Lysine-5'-Monophosphate"	"experimental"	"P00935"	"Cystathionine gamma-synthase"	"metB"	NA	"Escherichia coli (strain K12)"
"DB04083"	"N'-Pyridoxyl-Lysine-5'-Monophosphate"	"experimental"	"P33447"	"Tyrosine aminotransferase"	""	NA	"Trypanosoma cruzi"
"DB04083"	"N'-Pyridoxyl-Lysine-5'-Monophosphate"	"experimental"	"Q16773"	"Kynurenine--oxoglutarate transaminase 1"	"CCBL1"	NA	"Humans"
"DB04083"	"N'-Pyridoxyl-Lysine-5'-Monophosphate"	"experimental"	"P11926"	"Ornithine decarboxylase"	"ODC1"	NA	"Humans"
"DB04083"	"N'-Pyridoxyl-Lysine-5'-Monophosphate"	"experimental"	"P12995"	"Adenosylmethionine-8-amino-7-oxononanoate aminotransferase"	"bioA"	NA	"Escherichia coli (strain K12)"
"DB04083"	"N'-Pyridoxyl-Lysine-5'-Monophosphate"	"experimental"	"P11217"	"Glycogen phosphorylase, muscle form"	"PYGM"	NA	"Humans"
"DB04083"	"N'-Pyridoxyl-Lysine-5'-Monophosphate"	"experimental"	"P21549"	"Serine--pyruvate aminotransferase"	"AGXT"	NA	"Humans"
"DB04083"	"N'-Pyridoxyl-Lysine-5'-Monophosphate"	"experimental"	"P00509"	"Aspartate aminotransferase"	"aspC"	NA	"Escherichia coli (strain K12)"
"DB04084"	"2-deoxy-2-fluoro-α-D-mannose"	"experimental"	"P49424"	"Mannan endo-1,4-beta-mannosidase"	"manA"	NA	"Cellvibrio japonicus (strain Ueda107)"
"DB04085"	"1-[Pyrrol-1-Yl-2,5-Dione-Methoxymethyl]-Pyrrole-2,5-Dione"	"experimental"	"P00282"	"Azurin"	"azu"	NA	"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)"
"DB04086"	"2',4'-Dinitrophenyl-2deoxy-2-Fluro-B-D-Cellobioside"	"experimental"	"O85465"	"Endoglucanase 5A"	"cel5A"	NA	"Bacillus agaradhaerens"
"DB04087"	"Open Form of 2'-Deoxy-Ribofuranose-5'-Phosphate"	"experimental"	"Q5SJ28"	"Deoxyribose-phosphate aldolase"	"deoC"	NA	"Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)"
"DB04087"	"Open Form of 2'-Deoxy-Ribofuranose-5'-Phosphate"	"experimental"	"P0A6L0"	"Deoxyribose-phosphate aldolase"	"deoC"	NA	"Escherichia coli (strain K12)"
"DB04088"	"2-[{4-[(2S)-2-{[(Allyloxy)carbonyl]amino}-3-({4-[3-hydroxy-2-(methoxycarbonyl)phenoxy]butyl}amino)-3-oxopropyl]phenyl}(carboxycarbonyl)amino]benzoic acid"	"experimental"	"P18031"	"Tyrosine-protein phosphatase non-receptor type 1"	"PTPN1"	NA	"Humans"
"DB04089"	"AL5300"	"experimental"	"P00918"	"Carbonic anhydrase 2"	"CA2"	NA	"Humans"
"DB04090"	"RH-1"	"experimental, investigational"	"P15559"	"NAD(P)H dehydrogenase [quinone] 1"	"NQO1"	NA	"Humans"
"DB04092"	"Apstatin"	"experimental"	"P15034"	"Xaa-Pro aminopeptidase"	"pepP"	NA	"Escherichia coli (strain K12)"
"DB04093"	"Undecanal"	"experimental"	NA	NA	NA	NA	NA
"DB04094"	"4-Hydroxy-2-Butanone"	"experimental"	"P62942"	"Peptidyl-prolyl cis-trans isomerase FKBP1A"	"FKBP1A"	NA	"Humans"
"DB04095"	"9-Deazahypoxanthine"	"experimental"	"P9WP01"	"Purine nucleoside phosphorylase"	"punA"	NA	"Mycobacterium tuberculosis"
"DB04096"	"5-Amino-5-Deoxy-Cellobiono-1,5-Lactam"	"experimental"	NA	NA	NA	NA	NA
"DB04097"	"Uridine-5'-Diphosphate-4-Deoxy-4-Fluoro-Alpha-D-Galactose"	"experimental"	"P09147"	"UDP-glucose 4-epimerase"	"galE"	NA	"Escherichia coli (strain K12)"
"DB04098"	"Balanol"	"experimental"	"P17612"	"cAMP-dependent protein kinase catalytic subunit alpha"	"PRKACA"	NA	"Humans"
"DB04099"	"Deamido-Nad+"	"experimental"	"P08164"	"NH(3)-dependent NAD(+) synthetase"	"nadE"	NA	"Bacillus subtilis (strain 168)"
"DB04099"	"Deamido-Nad+"	"experimental"	"Q9HAN9"	"Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1"	"NMNAT1"	NA	"Humans"
"DB04099"	"Deamido-Nad+"	"experimental"	"P54455"	"Nicotinate-nucleotide adenylyltransferase"	"nadD"	NA	"Bacillus subtilis (strain 168)"
"DB04099"	"Deamido-Nad+"	"experimental"	"Q96T66"	"Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 3"	"NMNAT3"	NA	"Humans"
"DB04099"	"Deamido-Nad+"	"experimental"	"O25096"	"NH(3)-dependent NAD(+) synthetase"	"nadE"	NA	"Helicobacter pylori (strain ATCC 700392 / 26695)"
"DB04099"	"Deamido-Nad+"	"experimental"	"P18843"	"NH(3)-dependent NAD(+) synthetase"	"nadE"	NA	"Escherichia coli (strain K12)"
"DB04100"	"(1,10 Phenanthroline)-(Tri-Carbon Monoxide) Rhenium (I)"	"experimental"	"P00282"	"Azurin"	"azu"	NA	"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)"
"DB04101"	"N-[4-(2,4-Dimethyl-1,3-Thiazol-5-Yl)Pyrimidin-2-Yl]-N'-Hydroxyimidoformamide"	"experimental"	"P24941"	"Cyclin-dependent kinase 2"	"CDK2"	NA	"Humans"
"DB04102"	"2-Amino-Adenosine"	"experimental"	NA	NA	NA	NA	NA
"DB04103"	"3-Methylcytosine"	"experimental"	"P07617"	"Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase"	"PAPS"	NA	"VACV"
"DB04104"	"3-Methyladenine"	"experimental"	"P05100"	"DNA-3-methyladenine glycosylase 1"	"tag"	NA	"Escherichia coli (strain K12)"
"DB04105"	"N-Heptylformamide"	"experimental"	"P00325"	"Alcohol dehydrogenase 1B"	"ADH1B"	NA	"Humans"
"DB04106"	"Fotemustine"	"investigational"	"Q16881"	"Thioredoxin reductase 1, cytoplasmic"	"TXNRD1"	NA	"Humans"
"DB04107"	"[(1-{2[(4-Carbamimidoyl-Phenylamino)-Methyl]-1-Methyl-1h-Benzoimidazol-5-Yl}-Cyclopropyl)-Pyridin-2-Yl-Methyleneaminooxy]-Acetic Acid Ethyl Ester"	"experimental"	"P07477"	"Trypsin-1"	"PRSS1"	NA	"Humans"
"DB04108"	"(2s,3r)-3-Amino-2-Hydroxy-5-(Ethylsulfanyl)Pentanoyl-((S)-(-)-(1-Naphthyl)Ethyl)Amide"	"experimental"	"P50579"	"Methionine aminopeptidase 2"	"METAP2"	NA	"Humans"
"DB04109"	"[4-(1,3,2-Dioxaborolan-2-Yloxy)Methyl]Benzamidine"	"experimental"	"P35030"	"Trypsin-3"	"PRSS3"	NA	"Humans"
"DB04110"	"2-Nitro-P-Cresol"	"experimental"	NA	NA	NA	NA	NA
"DB04111"	"Balhimycin"	"experimental"	NA	NA	NA	NA	NA
"DB04112"	"1-Octadecyl-2-Acetamido-2-Deoxy-Sn-Glycerol-3-Phosphoethylmethyl Sulfide"	"experimental"	"P14555"	"Phospholipase A2, membrane associated"	"PLA2G2A"	NA	"Humans"
"DB04113"	"N-Formylpiperidine"	"experimental"	"P00326"	"Alcohol dehydrogenase 1C"	"ADH1C"	NA	"Humans"
"DB04114"	"3-Chloro-9-Ethyl-6,7,8,9,10,11-Hexahydro-7,11-Methanocycloocta[B]Quinolin-12-Amine"	"experimental"	"P22303"	"Acetylcholinesterase"	"ACHE"	NA	"Humans"
"DB04115"	"Berberine"	"approved, investigational"	"P0A0N5"	"HTH-type transcriptional regulator QacR"	"qacR"	NA	"Staphylococcus haemolyticus"
"DB04115"	"Berberine"	"approved, investigational"	"O15392"	"Baculoviral IAP repeat-containing protein 5"	"BIRC5"	NA	"Humans"
"DB04116"	"Allolactose"	"experimental"	"P00722"	"Beta-galactosidase"	"lacZ"	NA	"Escherichia coli (strain K12)"
"DB04117"	"4-(N,N-Dimethylamino)Cinnamoyl-Coa"	"experimental"	"P30084"	"Enoyl-CoA hydratase, mitochondrial"	"ECHS1"	NA	"Humans"
"DB04118"	"N-Coeleneterazine"	"experimental"	NA	NA	NA	NA	NA
"DB04119"	"Hexatantalum Dodecabromide"	"experimental"	"Q9UQM7"	"Calcium/calmodulin-dependent protein kinase type II subunit alpha"	"CAMK2A"	NA	"Humans"
"DB04119"	"Hexatantalum Dodecabromide"	"experimental"	"P22314"	"Ubiquitin-like modifier-activating enzyme 1"	"UBA1"	NA	"Humans"
"DB04120"	"4-Methyl-1,2-Benzenediol"	"experimental"	"Q05603"	"Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase"	"cobT"	NA	"Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)"
"DB04120"	"4-Methyl-1,2-Benzenediol"	"experimental"	"P07773"	"Catechol 1,2-dioxygenase"	"catA"	NA	"Acinetobacter sp. (strain ADP1)"
"DB04121"	"Guanosine-3'-Monophosphate-5'-Diphosphate"	"experimental"	"P84077"	"ADP-ribosylation factor 1"	"ARF1"	NA	"Humans"
"DB04122"	"beta-D-glucose 6-phosphate"	"experimental"	"P11411"	"Glucose-6-phosphate 1-dehydrogenase"	"zwf"	NA	"Leuconostoc mesenteroides"
"DB04123"	"(P-Iodophenylacetylamino)Methylphosphinic Acid"	"experimental"	"P05364"	"Beta-lactamase"	"ampC"	NA	"Enterobacter cloacae"
"DB04124"	"Aurodox"	"experimental"	"P60339"	"Elongation factor Tu-B"	"tufB"	NA	"Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)"
"DB04125"	"N-Alpha-(2-Naphthylsulfonyl)-N(3-Amidino-L-Phenylalaninyl)-4-Acetyl-Piperazine"	"experimental"	"P07477"	"Trypsin-1"	"PRSS1"	NA	"Humans"
"DB04126"	"N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-2-Methyl-Butane"	"experimental"	"P07858"	"Cathepsin B"	"CTSB"	NA	"Humans"
"DB04126"	"N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-2-Methyl-Butane"	"experimental"	"P09668"	"Pro-cathepsin H"	"CTSH"	NA	"Humans"
"DB04127"	"beta-D-arabinofuranose 5-phosphate"	"experimental"	"P0A7Z3"	"Ribose-5-phosphate isomerase A"	"rpiA"	NA	"Shigella flexneri"
"DB04128"	"5-Nitroso-6-Ribityl-Amino-2,4(1h,3h)-Pyrimidinedione"	"experimental"	"O66529"	"6,7-dimethyl-8-ribityllumazine synthase"	"ribH"	NA	"Aquifex aeolicus (strain VF5)"
"DB04129"	"Willardiine"	"experimental"	"P42262"	"Glutamate receptor 2"	"GRIA2"	NA	"Humans"
"DB04130"	"5-Methoxybenzimidazole"	"experimental"	"Q05603"	"Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase"	"cobT"	NA	"Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)"
"DB04131"	"10-(4-Dimethylamino-5-Hydroxy-6-Methyl-Tetrahydro-Pyran-2-Yloxy)-8-Ethyl-1,8,11-Trihydroxy-7,8,9,10-Tetrahydro-Naphthacene-5,12-Dione"	"experimental"	"Q54528"	"Aclacinomycin methylesterase RdmC"	"rdmC"	NA	"Streptomyces purpurascens"
"DB04132"	"S-Hexylglutathione"	"experimental"	"Q04760"	"Lactoylglutathione lyase"	"GLO1"	NA	"Humans"
